id,ts,country,cat,value
46692,2024-06-11,GB,A,101.53
46693,2024-02-18,DE,A,86.81
46694,2024-05-31,IN,C,123.04
46695,2024-12-16,US,B,86.46
46696,2024-04-26,US,A,98.76
46697,2024-01-26,DE,C,109.98
46698,2024-10-07,US,A,74.74
46699,2024-03-27,US,B,90.26
46700,2024-01-14,US,B,98.26
46701,2024-09-08,DE,A,107.71
46702,2024-05-03,IL,C,88.16
46703,2024-02-20,US,A,78.9
46704,2024-01-20,IL,A,106.79
46705,2024-03-08,GB,A,128.59
46706,2024-02-24,US,A,109.55
46707,2024-01-05,DE,A,96.81
46708,2024-05-15,IN,A,98.33
46709,2024-10-28,US,B,99.88
46710,2024-05-24,FR,A,92.89
46711,2024-01-14,FR,A,110.26
46712,2024-11-17,IL,B,102.89
46713,2024-08-18,GB,C,84.09
46714,2024-12-17,FR,A,103.95
46715,2024-07-31,FR,A,113.6
46716,2024-06-23,US,A,103.82
46717,2024-07-05,DE,C,99.98
46718,2024-01-03,US,A,83.32
46719,2024-05-16,US,A,134.69
46720,2024-06-10,IL,B,95.15
46721,2024-04-19,US,A,95.02
46722,2024-11-01,US,B,90.87
46723,2024-12-15,IN,A,89.87
46724,2024-06-23,GB,A,83.32
46725,2024-10-13,US,A,104.77
46726,2024-03-22,US,A,82.66
46727,2024-12-02,US,B,99.84
46728,2024-09-13,US,C,113.53
46729,2024-09-24,US,A,112.76
46730,2024-08-05,FR,A,94.58
46731,2024-10-29,US,C,126.85
46732,2024-07-13,GB,A,120.46
46733,2024-12-17,IN,A,93.95
46734,2024-08-29,US,A,132.02
46735,2024-06-14,DE,A,100.62
46736,2024-03-17,US,A,111.88
46737,2024-11-27,DE,A,70.69
46738,2024-01-21,US,A,97.0
46739,2024-01-16,IL,C,83.29
46740,2024-01-12,IL,A,105.93
46741,2024-02-09,IN,A,86.36
46742,2024-03-31,US,A,91.6
46743,2024-06-27,US,C,100.21
46744,2024-04-10,US,C,75.54
46745,2024-06-14,US,A,105.7
46746,2024-06-12,DE,A,81.88
46747,2024-06-08,IN,B,98.7
46748,2024-01-22,DE,C,97.99
46749,2024-07-15,FR,A,113.65
46750,2024-04-19,DE,B,95.86
46751,2024-07-15,US,C,78.93
46752,2024-01-23,IN,B,68.66
46753,2024-11-13,IN,A,120.51
46754,2024-09-20,US,C,100.95
46755,2024-05-06,US,C,130.36
46756,2024-05-11,DE,A,101.65
46757,2024-04-25,IN,B,90.67
46758,2024-12-27,DE,A,133.54
46759,2024-09-13,IL,A,90.0
46760,2024-06-16,IL,B,95.59
46761,2024-08-24,IL,A,132.73
46762,2024-01-24,IN,B,106.78
46763,2024-10-29,GB,B,103.39
46764,2024-08-05,GB,C,108.01
46765,2024-04-22,US,B,113.43
46766,2024-09-09,US,A,131.67
46767,2024-01-03,GB,B,88.76
46768,2024-06-27,US,A,102.78
46769,2024-12-10,US,A,111.53
46770,2024-10-04,GB,B,114.89
46771,2024-01-17,DE,B,99.8
46772,2024-08-03,DE,A,77.1
46773,2024-09-05,US,A,114.83
46774,2024-07-11,US,A,94.63
46775,2024-04-27,GB,A,97.98
46776,2024-09-04,US,A,99.75
46777,2024-06-03,DE,C,102.29
46778,2024-12-12,DE,C,74.25
46779,2024-11-01,IL,A,123.04
46780,2024-11-27,GB,A,80.48
46781,2024-06-02,US,A,104.17
46782,2024-09-04,IL,C,112.06
46783,2024-02-22,FR,A,66.51
46784,2024-10-01,US,C,99.56
46785,2024-10-02,IN,A,103.76
46786,2024-10-10,IL,A,92.05
46787,2024-01-08,DE,A,112.12
46788,2024-06-15,US,A,93.2
46789,2024-04-10,DE,A,80.61
46790,2024-11-29,US,C,110.42
46791,2024-07-15,US,B,97.54
46792,2024-08-11,IN,B,87.26
46793,2024-06-08,FR,C,84.3
46794,2024-02-11,DE,B,83.69
46795,2024-08-14,IN,B,113.43
46796,2024-08-10,US,B,111.44
46797,2024-05-19,US,B,100.46
46798,2024-08-17,GB,A,116.19
46799,2024-05-22,US,B,115.83
46800,2024-08-28,GB,C,97.85
46801,2024-05-07,DE,C,91.77
46802,2024-10-09,US,B,126.87
46803,2024-11-19,DE,A,96.4
46804,2024-06-25,IL,A,104.88
46805,2024-01-07,US,A,102.37
46806,2024-09-05,GB,B,105.23
46807,2024-12-08,US,A,108.27
46808,2024-09-16,US,A,76.91
46809,2024-05-10,FR,B,88.67
46810,2024-07-24,IL,A,98.84
46811,2024-05-13,US,B,91.33
46812,2024-10-09,DE,B,96.68
46813,2024-09-21,FR,B,75.54
46814,2024-08-16,US,B,97.32
46815,2024-05-21,GB,C,105.5
46816,2024-03-03,IL,C,102.33
46817,2024-08-13,US,A,104.94
46818,2024-05-03,US,B,102.53
46819,2024-11-25,GB,B,101.09
46820,2024-01-24,US,A,103.29
46821,2024-11-04,FR,A,83.26
46822,2024-10-11,US,B,120.84
46823,2024-07-07,GB,C,84.82
46824,2024-12-28,IN,A,96.7
46825,2024-09-18,US,C,98.63
46826,2024-01-16,US,A,106.38
46827,2024-05-23,US,B,114.92
46828,2024-11-02,IN,A,116.18
46829,2024-10-10,DE,B,111.8
46830,2024-02-28,IN,B,68.19
46831,2024-03-03,IL,C,99.97
46832,2024-12-03,GB,C,93.44
46833,2024-01-17,IN,A,116.88
46834,2024-12-12,US,A,108.55
46835,2024-07-16,US,A,117.98
46836,2024-10-21,US,B,103.33
46837,2024-03-19,DE,A,104.82
46838,2024-05-05,FR,B,120.47
46839,2024-09-22,IN,C,82.42
46840,2024-02-29,GB,B,105.2
46841,2024-02-06,US,A,119.48
46842,2024-08-10,IN,A,90.06
46843,2024-01-04,GB,B,96.13
46844,2024-12-08,US,A,97.78
46845,2024-09-03,GB,C,84.92
46846,2024-09-17,US,B,92.96
46847,2024-07-01,DE,C,89.22
46848,2024-08-15,GB,C,93.07
46849,2024-12-13,US,B,73.66
46850,2024-01-02,FR,A,105.75
46851,2024-03-31,DE,A,104.19
46852,2024-09-11,DE,A,90.03
46853,2024-02-14,DE,C,98.85
46854,2024-03-30,US,B,80.36
46855,2024-01-09,US,A,112.04
46856,2024-01-21,US,A,108.94
46857,2024-06-11,US,B,117.1
46858,2024-08-28,IL,B,94.11
46859,2024-02-06,DE,B,121.92
46860,2024-12-24,US,A,108.93
46861,2024-10-10,FR,A,125.34
46862,2024-08-29,GB,C,114.12
46863,2024-01-27,US,B,85.74
46864,2024-07-08,US,A,105.5
46865,2024-12-02,IL,A,125.07
46866,2024-03-27,FR,C,87.97
46867,2024-07-16,US,A,101.53
46868,2024-07-24,US,B,95.45
46869,2024-09-11,IN,C,91.3
46870,2024-12-01,DE,B,96.15
46871,2024-02-17,US,B,107.98
46872,2024-01-23,DE,A,95.07
46873,2024-02-02,IL,B,72.73
46874,2024-04-07,GB,B,101.63
46875,2024-05-09,IN,A,122.5
46876,2024-11-16,US,A,99.33
46877,2024-07-08,IN,B,108.92
46878,2024-09-28,GB,C,92.45
46879,2024-07-29,US,A,106.36
46880,2024-12-13,GB,C,111.0
46881,2024-04-30,US,B,93.9
46882,2024-09-01,US,A,89.83
46883,2024-04-09,GB,B,108.53
46884,2024-03-26,US,A,111.36
46885,2024-12-24,IN,B,111.35
46886,2024-01-09,IL,A,122.31
46887,2024-04-09,DE,A,95.95
46888,2024-05-20,FR,B,107.24
46889,2024-02-20,GB,C,97.65
46890,2024-10-08,US,B,90.14
46891,2024-05-11,US,C,105.51
46892,2024-06-16,GB,C,97.4
46893,2024-04-20,US,C,104.07
46894,2024-11-21,DE,B,116.4
46895,2024-06-02,US,B,116.17
46896,2024-10-14,FR,B,66.99
46897,2024-08-15,US,C,102.06
46898,2024-12-14,GB,A,104.98
46899,2024-08-08,FR,B,112.53
46900,2024-12-25,DE,B,93.19
46901,2024-09-11,US,A,98.75
46902,2024-01-22,US,C,95.22
46903,2024-02-27,US,A,91.39
46904,2024-10-15,US,B,90.84
46905,2024-01-17,IL,B,78.43
46906,2024-03-10,IL,B,86.42
46907,2024-10-15,IN,A,85.31
46908,2024-05-09,FR,A,96.45
46909,2024-03-20,IL,A,104.97
46910,2024-03-13,GB,B,88.46
46911,2024-04-25,IL,A,112.89
46912,2024-11-01,IL,A,72.95
46913,2024-06-15,US,A,102.54
46914,2024-12-14,FR,A,90.19
46915,2024-09-18,US,A,101.16
46916,2024-04-07,US,A,101.8
46917,2024-02-29,US,A,102.36
46918,2024-12-10,GB,A,115.57
46919,2024-11-25,GB,B,93.06
46920,2024-02-14,DE,A,92.26
46921,2024-04-27,IN,C,86.07
46922,2024-09-28,IL,A,93.02
46923,2024-12-24,DE,B,101.94
46924,2024-11-25,IN,C,87.8
46925,2024-04-14,DE,A,63.44
46926,2024-11-23,IL,C,110.07
46927,2024-09-21,US,A,89.62
46928,2024-06-17,GB,A,95.21
46929,2024-05-17,US,A,77.02
46930,2024-10-23,IL,C,87.78
46931,2024-11-01,GB,A,86.79
46932,2024-11-29,DE,B,92.42
46933,2024-06-17,GB,B,64.24
46934,2024-04-07,GB,B,103.21
46935,2024-11-13,GB,C,113.44
46936,2024-04-20,US,A,104.32
46937,2024-10-02,US,B,102.89
46938,2024-07-04,IN,C,99.45
46939,2024-08-01,US,B,111.51
46940,2024-03-17,FR,B,72.31
46941,2024-04-01,DE,A,127.72
46942,2024-08-26,IN,A,103.56
46943,2024-04-04,US,A,113.44
46944,2024-09-01,GB,A,84.55
46945,2024-12-27,IL,B,81.38
46946,2024-01-31,US,B,94.99
46947,2024-12-03,IL,B,87.5
46948,2024-03-03,DE,B,88.39
46949,2024-02-20,US,A,94.32
46950,2024-10-31,US,A,96.57
46951,2024-03-15,IN,C,90.86
46952,2024-08-24,FR,B,110.48
46953,2024-02-08,FR,B,107.99
46954,2024-02-01,IL,B,103.04
46955,2024-03-14,DE,B,123.67
46956,2024-07-09,US,C,99.41
46957,2024-04-15,US,B,119.31
46958,2024-03-22,IN,A,104.4
46959,2024-11-01,US,A,87.59
46960,2024-03-04,IL,C,100.38
46961,2024-02-04,IN,A,79.94
46962,2024-02-10,FR,B,107.84
46963,2024-11-17,US,B,93.89
46964,2024-06-22,IL,C,119.52
46965,2024-12-20,IL,C,87.02
46966,2024-10-21,IL,B,93.49
46967,2024-04-12,GB,A,83.81
46968,2024-10-15,DE,B,110.73
46969,2024-06-15,GB,C,120.98
46970,2024-07-23,IL,A,106.03
46971,2024-07-12,FR,B,91.32
46972,2024-10-03,IL,C,84.63
46973,2024-03-16,GB,A,112.03
46974,2024-01-22,FR,A,82.64
46975,2024-09-24,US,A,122.87
46976,2024-12-14,IL,A,113.12
46977,2024-07-30,GB,A,102.17
46978,2024-02-12,DE,B,105.6
46979,2024-02-10,DE,A,119.59
46980,2024-07-17,IN,A,77.06
46981,2024-11-23,US,C,108.14
46982,2024-08-12,DE,B,79.26
46983,2024-04-20,US,A,89.82
46984,2024-08-14,US,A,117.56
46985,2024-02-27,DE,C,104.46
46986,2024-06-23,US,C,90.76
46987,2024-12-24,US,A,111.9
46988,2024-08-17,US,C,96.53
46989,2024-02-07,DE,B,119.34
46990,2024-03-14,IN,A,80.61
46991,2024-01-22,FR,B,92.28
46992,2024-05-26,FR,C,111.38
46993,2024-03-27,IL,B,99.96
46994,2024-12-23,US,B,66.01
46995,2024-04-26,GB,B,64.19
46996,2024-01-13,US,A,100.68
46997,2024-06-07,FR,B,134.89
46998,2024-09-26,IL,A,93.99
46999,2024-09-07,IL,A,102.3
47000,2024-12-22,DE,A,123.19
47001,2024-05-13,US,A,102.26
47002,2024-07-09,FR,A,81.53
47003,2024-07-23,US,B,91.78
47004,2024-01-09,US,A,97.99
47005,2024-01-03,IL,A,121.48
47006,2024-10-17,GB,A,125.88
47007,2024-05-20,IL,B,120.64
47008,2024-09-08,IN,A,128.02
47009,2024-12-10,US,A,116.4
47010,2024-03-30,US,A,101.68
47011,2024-10-09,GB,A,96.04
47012,2024-03-19,US,B,118.58
47013,2024-09-27,US,A,78.47
47014,2024-02-28,GB,A,110.35
47015,2024-04-21,US,B,87.71
47016,2024-06-20,DE,B,103.65
47017,2024-06-27,US,A,80.52
47018,2024-01-12,GB,A,136.87
47019,2024-11-04,DE,B,80.81
47020,2024-01-03,IL,A,87.62
47021,2024-11-17,IL,A,105.84
47022,2024-03-16,US,A,109.02
47023,2024-09-16,US,A,103.98
47024,2024-09-16,IN,A,92.34
47025,2024-06-15,US,A,100.78
47026,2024-07-15,US,B,84.77
47027,2024-01-27,IL,A,103.69
47028,2024-11-24,US,C,102.39
47029,2024-02-13,US,A,90.92
47030,2024-08-28,US,C,105.3
47031,2024-01-01,US,A,86.7
47032,2024-09-29,GB,B,94.47
47033,2024-05-11,US,B,90.73
47034,2024-06-24,US,B,97.38
47035,2024-01-09,GB,A,69.18
47036,2024-03-20,IL,A,108.58
47037,2024-06-07,IL,B,92.64
47038,2024-09-18,DE,A,77.59
47039,2024-08-06,DE,A,104.41
47040,2024-04-05,IL,A,75.44
47041,2024-08-05,GB,C,75.8
47042,2024-03-22,GB,A,100.28
47043,2024-07-21,IL,C,76.44
47044,2024-07-16,US,A,103.65
47045,2024-03-23,IL,B,104.38
47046,2024-03-14,US,A,87.67
47047,2024-07-08,US,A,131.97
47048,2024-08-02,IL,A,105.41
47049,2024-12-23,IL,B,113.99
47050,2024-06-29,US,B,93.45
47051,2024-06-11,DE,B,75.56
47052,2024-06-22,DE,A,118.17
47053,2024-11-15,DE,B,97.72
47054,2024-04-22,GB,A,82.82
47055,2024-05-19,US,B,103.72
47056,2024-05-14,US,B,108.75
47057,2024-08-15,IL,C,128.9
47058,2024-09-12,IL,B,78.27
47059,2024-06-24,US,B,94.09
47060,2024-04-06,US,A,122.07
47061,2024-09-08,US,A,91.74
47062,2024-04-10,DE,A,142.05
47063,2024-11-23,IL,A,90.77
47064,2024-08-15,FR,A,69.07
47065,2024-06-09,DE,C,74.62
47066,2024-03-26,US,A,127.63
47067,2024-10-03,GB,A,105.74
47068,2024-08-10,US,A,116.69
47069,2024-11-18,DE,B,93.74
47070,2024-09-14,DE,A,84.2
47071,2024-10-15,US,A,91.6
47072,2024-02-03,US,A,64.98
47073,2024-01-09,US,B,64.17
47074,2024-08-28,DE,B,117.02
47075,2024-01-01,IL,A,90.07
47076,2024-11-21,IN,A,88.56
47077,2024-11-18,DE,C,84.97
47078,2024-08-01,US,C,120.36
47079,2024-09-23,IL,A,84.19
47080,2024-06-03,US,B,111.9
47081,2024-12-15,DE,B,88.14
47082,2024-01-14,IN,B,119.36
47083,2024-04-16,FR,A,110.26
47084,2024-09-11,US,A,79.85
47085,2024-10-14,US,B,92.84
47086,2024-03-29,GB,A,83.7
47087,2024-10-19,US,A,99.0
47088,2024-06-17,FR,A,101.61
47089,2024-11-08,US,A,104.61
47090,2024-04-07,US,C,107.38
47091,2024-09-09,US,B,91.19
47092,2024-03-16,US,A,87.58
47093,2024-02-20,US,B,100.36
47094,2024-09-14,DE,A,90.15
47095,2024-09-05,IL,A,86.55
47096,2024-04-17,DE,C,117.41
47097,2024-08-08,US,A,113.48
47098,2024-12-09,GB,C,104.11
47099,2024-05-01,US,B,105.98
47100,2024-07-02,GB,A,92.1
47101,2024-03-17,US,A,94.1
47102,2024-07-08,IL,A,94.23
47103,2024-11-19,FR,A,77.26
47104,2024-08-20,DE,A,96.26
47105,2024-02-21,DE,A,105.2
47106,2024-09-27,IL,B,106.14
47107,2024-06-03,IL,A,68.17
47108,2024-01-07,US,A,111.47
47109,2024-08-15,US,B,101.98
47110,2024-04-19,FR,A,75.07
47111,2024-12-20,FR,C,94.47
47112,2024-12-29,US,B,86.12
47113,2024-09-01,GB,A,100.9
47114,2024-08-18,GB,B,67.53
47115,2024-04-21,DE,B,114.77
47116,2024-01-26,IN,B,89.67
47117,2024-01-23,US,B,101.53
47118,2024-06-18,US,C,84.49
47119,2024-04-25,US,B,88.56
47120,2024-12-16,US,A,88.11
47121,2024-04-16,GB,A,101.52
47122,2024-03-19,DE,A,113.44
47123,2024-10-25,US,A,110.94
47124,2024-11-01,FR,A,110.05
47125,2024-05-17,US,B,107.35
47126,2024-01-30,IL,A,95.77
47127,2024-02-05,IN,A,120.05
47128,2024-07-09,US,A,89.27
47129,2024-11-13,FR,A,87.66
47130,2024-05-21,US,B,108.5
47131,2024-01-07,US,A,87.54
47132,2024-05-16,US,C,82.74
47133,2024-01-02,GB,A,109.84
47134,2024-06-03,US,B,115.07
47135,2024-06-22,US,B,87.81
47136,2024-09-23,US,A,91.54
47137,2024-01-26,IL,B,103.87
47138,2024-06-24,US,B,92.91
47139,2024-03-05,US,C,107.77
47140,2024-06-19,IL,B,93.92
47141,2024-12-25,IL,A,111.04
47142,2024-09-27,US,B,129.93
47143,2024-11-04,IN,C,105.98
47144,2024-01-15,US,A,80.89
47145,2024-10-05,FR,A,111.14
47146,2024-11-12,DE,B,86.73
47147,2024-09-01,IL,B,91.53
47148,2024-10-12,FR,C,76.6
47149,2024-01-18,US,C,108.08
47150,2024-09-26,IN,A,92.2
47151,2024-11-01,GB,C,98.0
47152,2024-03-25,FR,A,103.62
47153,2024-06-20,IN,B,78.46
47154,2024-06-03,IN,A,86.28
47155,2024-02-05,US,A,106.31
47156,2024-02-16,GB,C,106.56
47157,2024-04-19,GB,C,96.59
47158,2024-02-09,IL,C,99.47
47159,2024-07-02,DE,C,74.85
47160,2024-01-21,DE,A,90.37
47161,2024-01-05,DE,A,110.22
47162,2024-08-17,IL,A,101.14
47163,2024-04-02,DE,A,118.95
47164,2024-05-17,GB,C,105.14
47165,2024-05-02,IN,C,100.85
47166,2024-06-20,FR,B,127.67
47167,2024-06-18,IN,C,91.77
47168,2024-02-18,IN,C,109.17
47169,2024-01-01,FR,B,76.7
47170,2024-06-10,US,C,98.84
47171,2024-07-25,DE,C,78.91
47172,2024-10-07,IN,A,82.73
47173,2024-03-13,US,A,92.55
47174,2024-01-31,FR,A,103.01
47175,2024-08-05,IN,C,97.44
47176,2024-11-25,FR,A,113.68
47177,2024-03-28,IN,A,65.6
47178,2024-02-01,FR,B,113.36
47179,2024-05-26,IN,A,82.61
47180,2024-07-23,IN,C,80.44
47181,2024-08-15,DE,A,110.71
47182,2024-02-11,DE,C,99.58
47183,2024-08-27,GB,A,93.6
47184,2024-05-05,GB,A,118.54
47185,2024-01-12,DE,B,108.35
47186,2024-12-02,FR,A,107.78
47187,2024-07-14,US,A,76.73
47188,2024-04-21,IN,C,94.06
47189,2024-10-25,IL,B,105.51
47190,2024-10-17,US,A,79.4
47191,2024-03-16,IL,A,99.64
47192,2024-12-16,DE,C,84.81
47193,2024-07-13,IN,C,103.1
47194,2024-04-05,DE,A,105.74
47195,2024-06-12,US,B,104.09
47196,2024-03-09,US,B,95.9
47197,2024-11-06,IL,A,88.65
47198,2024-04-08,GB,A,108.54
47199,2024-06-09,IL,C,90.78
47200,2024-01-25,IN,A,116.7
47201,2024-12-10,US,A,119.38
47202,2024-04-20,DE,B,86.9
47203,2024-08-26,IN,A,113.43
47204,2024-05-08,IL,B,110.09
47205,2024-07-23,DE,C,83.33
47206,2024-07-23,US,B,84.84
47207,2024-04-16,GB,B,85.51
47208,2024-06-06,IN,A,86.11
47209,2024-08-05,IL,B,112.23
47210,2024-03-20,IN,C,123.13
47211,2024-02-17,US,B,62.2
47212,2024-03-06,FR,A,107.35
47213,2024-05-31,US,B,111.21
47214,2024-03-19,US,A,112.29
47215,2024-04-13,DE,A,119.13
47216,2024-09-07,DE,C,84.09
47217,2024-09-01,DE,A,98.53
47218,2024-12-10,FR,C,109.85
47219,2024-10-05,IL,A,106.14
47220,2024-06-03,IL,A,102.55
47221,2024-12-04,FR,B,97.43
47222,2024-12-02,FR,B,95.53
47223,2024-03-22,DE,B,92.2
47224,2024-03-03,DE,A,100.01
47225,2024-11-18,DE,A,123.33
47226,2024-11-20,DE,A,107.94
47227,2024-11-04,IL,B,95.63
47228,2024-06-17,GB,A,107.05
47229,2024-11-10,FR,A,82.89
47230,2024-10-07,FR,B,79.97
47231,2024-09-27,IN,A,100.42
47232,2024-08-07,DE,B,123.95
47233,2024-04-07,IN,A,145.48
47234,2024-09-29,IL,C,103.58
47235,2024-11-16,IN,C,88.22
47236,2024-11-18,DE,A,92.09
47237,2024-08-06,DE,A,100.52
47238,2024-01-15,GB,B,95.74
47239,2024-09-27,IN,A,85.36
47240,2024-04-02,US,A,74.96
47241,2024-03-15,US,C,125.83
47242,2024-01-29,GB,B,130.01
47243,2024-02-27,IL,C,106.64
47244,2024-06-27,US,C,109.46
47245,2024-04-11,US,A,100.17
47246,2024-05-19,US,C,112.26
47247,2024-07-05,GB,A,79.97
47248,2024-07-11,US,B,108.96
47249,2024-06-01,DE,A,101.31
47250,2024-06-14,US,B,92.95
47251,2024-11-19,FR,B,83.9
47252,2024-04-13,IN,A,88.97
47253,2024-01-05,IL,B,99.4
47254,2024-10-19,IN,B,97.33
47255,2024-01-30,GB,B,69.41
47256,2024-10-09,US,C,93.46
47257,2024-04-28,US,C,100.25
47258,2024-11-03,US,A,103.85
47259,2024-03-02,IN,B,90.07
47260,2024-03-01,IL,C,122.64
47261,2024-05-28,IL,B,106.21
47262,2024-06-01,US,A,125.55
47263,2024-09-18,US,B,116.52
47264,2024-08-24,IN,A,110.11
47265,2024-12-28,IN,A,95.23
47266,2024-09-04,US,B,110.77
47267,2024-03-14,FR,A,109.32
47268,2024-02-02,FR,A,111.84
47269,2024-04-07,IL,B,78.65
47270,2024-12-24,FR,A,129.3
47271,2024-10-07,GB,A,111.55
47272,2024-09-27,GB,C,118.79
47273,2024-04-09,DE,C,107.27
47274,2024-06-20,DE,A,108.82
47275,2024-09-13,GB,B,111.83
47276,2024-12-11,FR,C,119.01
47277,2024-07-31,IN,A,117.08
47278,2024-01-08,GB,A,119.27
47279,2024-11-08,US,B,101.03
47280,2024-12-06,FR,A,83.08
47281,2024-01-13,US,A,83.61
47282,2024-05-23,GB,B,87.87
47283,2024-12-23,US,C,113.05
47284,2024-12-14,US,A,80.47
47285,2024-12-17,US,A,128.74
47286,2024-12-22,IN,C,128.42
47287,2024-01-09,IN,B,76.36
47288,2024-02-25,DE,C,102.3
47289,2024-07-01,DE,B,87.93
47290,2024-08-08,DE,B,89.65
47291,2024-05-26,DE,A,89.18
47292,2024-04-07,US,A,76.29
47293,2024-04-02,US,A,109.27
47294,2024-08-08,DE,C,99.76
47295,2024-12-22,US,B,108.27
47296,2024-10-28,DE,A,110.51
47297,2024-03-04,IN,B,102.04
47298,2024-02-24,GB,C,70.84
47299,2024-04-06,DE,B,117.05
47300,2024-09-24,US,A,110.56
47301,2024-01-04,IL,A,101.36
47302,2024-09-14,US,A,108.51
47303,2024-07-30,US,B,99.05
47304,2024-08-28,IN,C,125.49
47305,2024-11-10,IN,A,96.44
47306,2024-08-03,DE,B,93.04
47307,2024-08-14,DE,B,99.79
47308,2024-06-24,US,A,96.17
47309,2024-08-25,IL,A,110.83
47310,2024-05-18,US,A,110.68
47311,2024-01-25,IN,B,122.58
47312,2024-01-10,GB,A,86.76
47313,2024-09-17,US,C,102.83
47314,2024-08-20,IL,B,93.87
47315,2024-05-29,US,C,102.28
47316,2024-09-29,US,B,86.62
47317,2024-06-21,US,C,120.24
47318,2024-04-03,US,A,89.56
47319,2024-08-01,IN,A,90.17
47320,2024-05-17,US,A,116.62
47321,2024-12-22,DE,C,122.01
47322,2024-09-20,IL,A,113.91
47323,2024-09-30,IL,A,107.71
47324,2024-09-08,US,B,96.69
47325,2024-09-06,GB,C,83.11
47326,2024-10-09,US,B,128.32
47327,2024-06-06,FR,A,111.64
47328,2024-10-26,US,A,132.59
47329,2024-01-13,IN,A,92.4
47330,2024-08-31,US,C,130.01
47331,2024-07-15,GB,A,95.62
47332,2024-01-04,FR,A,104.31
47333,2024-08-29,GB,A,96.33
47334,2024-01-01,IN,C,122.41
47335,2024-09-14,DE,B,88.86
47336,2024-07-10,FR,A,98.31
47337,2024-08-09,DE,B,132.85
47338,2024-08-10,GB,C,96.48
47339,2024-04-19,DE,C,116.95
47340,2024-08-15,GB,A,114.73
47341,2024-03-21,US,A,95.21
47342,2024-10-03,US,B,106.2
47343,2024-02-02,US,A,110.28
47344,2024-02-21,FR,B,88.4
47345,2024-09-13,GB,B,84.06
47346,2024-01-22,US,C,81.83
47347,2024-12-20,DE,B,102.06
47348,2024-01-12,DE,C,128.9
47349,2024-07-10,FR,C,90.79
47350,2024-12-25,US,A,97.55
47351,2024-09-02,US,C,114.0
47352,2024-08-18,GB,A,117.47
47353,2024-09-09,US,A,94.59
47354,2024-09-14,FR,B,97.87
47355,2024-02-28,US,B,90.42
47356,2024-04-22,US,C,93.63
47357,2024-03-11,US,A,90.62
47358,2024-03-18,US,C,105.5
47359,2024-03-16,IN,A,85.61
47360,2024-08-20,IL,A,94.42
47361,2024-12-06,IL,B,88.57
47362,2024-07-23,GB,A,95.83
47363,2024-01-06,US,A,111.74
47364,2024-09-09,DE,C,93.68
47365,2024-07-16,FR,A,98.87
47366,2024-10-10,GB,C,107.98
47367,2024-05-17,US,A,125.47
47368,2024-06-05,FR,C,89.21
47369,2024-08-28,US,A,109.65
47370,2024-09-15,IL,A,91.22
47371,2024-03-21,IL,A,109.4
47372,2024-08-02,GB,A,86.37
47373,2024-12-16,FR,A,98.35
47374,2024-01-24,FR,C,88.26
47375,2024-04-30,US,A,131.03
47376,2024-07-13,US,A,95.7
47377,2024-12-03,US,C,95.73
47378,2024-12-19,US,A,75.16
47379,2024-08-03,IL,C,104.81
47380,2024-07-18,IL,C,86.61
47381,2024-05-31,US,A,90.52
47382,2024-06-11,GB,C,66.54
47383,2024-09-24,FR,A,97.05
47384,2024-07-17,GB,A,79.9
47385,2024-07-20,GB,A,94.52
47386,2024-11-04,US,A,90.7
47387,2024-02-20,IN,C,92.88
47388,2024-12-15,FR,B,86.6
47389,2024-09-14,GB,B,94.12
47390,2024-08-02,IN,A,73.66
47391,2024-07-30,GB,B,79.04
47392,2024-07-29,DE,A,80.54
47393,2024-07-25,IL,A,131.13
47394,2024-05-07,DE,A,119.61
47395,2024-09-26,GB,C,115.27
47396,2024-04-02,US,A,115.02
47397,2024-08-26,IL,C,90.73
47398,2024-07-11,US,C,85.71
47399,2024-05-13,IL,A,121.95
47400,2024-10-20,DE,C,116.84
47401,2024-04-26,GB,A,110.64
47402,2024-08-28,US,C,95.64
47403,2024-04-01,IL,A,120.63
47404,2024-03-14,US,B,100.8
47405,2024-07-28,FR,B,86.4
47406,2024-12-22,US,B,106.88
47407,2024-04-19,US,A,128.84
47408,2024-02-11,US,A,88.72
47409,2024-02-13,DE,A,98.89
47410,2024-06-28,US,B,90.86
47411,2024-10-12,FR,A,88.52
47412,2024-09-16,GB,C,112.55
47413,2024-03-17,US,A,86.04
47414,2024-10-31,IL,A,93.34
47415,2024-03-01,GB,C,98.26
47416,2024-07-23,GB,A,140.82
47417,2024-11-05,GB,B,73.84
47418,2024-10-21,US,B,99.84
47419,2024-09-13,IL,A,74.7
47420,2024-04-30,IN,C,104.98
47421,2024-10-06,US,C,94.93
47422,2024-05-21,US,C,105.25
47423,2024-05-07,IL,A,105.57
47424,2024-07-13,US,A,101.76
47425,2024-08-13,IL,A,96.73
47426,2024-03-17,DE,A,104.82
47427,2024-12-06,IL,B,104.79
47428,2024-11-12,US,A,143.94
47429,2024-04-13,IL,A,112.99
47430,2024-03-29,GB,B,120.09
47431,2024-01-26,GB,B,77.11
47432,2024-05-28,US,C,108.94
47433,2024-03-03,US,C,94.48
47434,2024-12-05,IN,B,116.02
47435,2024-11-23,US,B,115.4
47436,2024-10-29,IL,B,106.58
47437,2024-04-12,US,A,77.74
47438,2024-09-08,US,A,105.33
47439,2024-06-28,GB,A,109.86
47440,2024-04-09,US,A,87.1
47441,2024-07-14,IL,A,121.7
